product_id,product_name,Category,weather_condition,seasonality,transaction_date,expiration_date,initial_quantity,quality_grade,days_until_expiry,cost_price,base_price,discount_pct,selling_price,units_sold,units_wasted,daily_demand
PRO_BAN_335,Bananas,Fruits,Snowy,Winter,2023-06-15,2023-06-25,153,B,9,3.63,7.98,0,7.98,153,0,20
PRO_APP_291,Apples,Fruits,Snowy,Winter,2024-08-24,2024-08-30,372,B,3,3.25,5.68,0,5.68,352,20,112
PRO_LET_473,Lettuce,Vegetables,Cloudy,Winter,2024-06-18,2024-07-04,404,B,15,0.67,1.27,0,1.27,404,0,33
PRO_GRA_340,Grapes,Fruits,Cloudy,Winter,2024-02-22,2024-02-26,345,B,2,4.29,7.46,0,7.46,190,155,123
PRO_GRA_697,Grapes,Fruits,Sunny,Winter,2024-09-01,2024-09-15,262,B,12,3.51,5.92,0,5.92,183,79,33
PRO_TOM_957,Tomatoes,Fruits,Sunny,Winter,2023-04-06,2023-04-20,70,A,13,4.16,6.83,0,6.83,49,21,6
PRO_AVO_995,Avocados,Fruits,Sunny,Winter,2023-04-18,2023-04-28,36,B,7,4.25,7.25,0,7.25,0,36,0
PRO_AVO_526,Avocados,Fruits,Sunny,Winter,2023-01-19,2023-02-01,110,B,12,1.83,3.1,0,3.1,110,0,11
PRO_BER_759,Berries,Fruits,Sunny,Winter,2024-08-16,2024-08-20,329,C,4,2.72,4.48,0.22,3.49,329,0,133
PRO_BER_366,Berries,Fruits,Sunny,Winter,2023-05-28,2023-06-18,83,B,18,3.21,5.74,0,5.74,58,25,7
PRO_TOM_326,Tomatoes,Fruits,Snowy,Winter,2024-07-15,2024-07-21,154,B,5,0.8,1.7,0,1.7,154,0,40
PRO_BER_790,Berries,Fruits,Snowy,Winter,2024-08-08,2024-08-10,472,B,2,2.09,3.57,0,3.57,330,142,277
PRO_LET_377,Lettuce,Vegetables,Snowy,Winter,2024-11-26,2024-12-03,471,C,6,0.8,1.23,0.23,0.95,471,0,62
PRO_APP_694,Apples,Fruits,Snowy,Winter,2024-12-12,2024-12-29,225,B,15,2.62,4.21,0,4.21,114,111,7
PRO_AVO_825,Avocados,Fruits,Snowy,Winter,2023-10-29,2023-11-08,333,B,9,4.5,7.74,0,7.74,333,0,43
PRO_TOM_754,Tomatoes,Fruits,Snowy,Winter,2024-10-10,2024-10-28,288,A,16,1.12,1.75,0,1.75,201,87,13
PRO_TOM_629,Tomatoes,Fruits,Snowy,Winter,2024-03-20,2024-03-26,51,A,6,3.83,5.85,0,5.85,51,0,8
PRO_APP_580,Apples,Fruits,Snowy,Winter,2023-03-22,2023-03-28,395,B,4,2.31,4.39,0,4.39,276,119,60
PRO_TOM_315,Tomatoes,Fruits,Cloudy,Winter,2023-09-09,2023-09-25,31,B,13,1.94,3.4,0,3.4,10,21,1
PRO_GRA_397,Grapes,Fruits,Cloudy,Winter,2023-05-02,2023-05-15,343,B,12,1.5,2.43,0,2.43,343,0,32
PRO_GRA_402,Grapes,Fruits,Cloudy,Winter,2024-07-07,2024-07-11,325,A,3,2.61,5.04,0,5.04,227,98,174
PRO_BAN_473,Bananas,Fruits,Snowy,Winter,2024-08-13,2024-08-23,489,A,7,5.25,7.63,0,7.63,489,0,75
PRO_GRA_562,Grapes,Fruits,Snowy,Winter,2024-07-22,2024-07-29,229,B,4,3.23,6.39,0,6.39,229,0,66
PRO_BAN_612,Bananas,Fruits,Snowy,Winter,2024-11-07,2024-11-15,44,A,5,3.77,5.78,0,5.78,19,25,4
PRO_GRA_588,Grapes,Fruits,Cloudy,Winter,2023-02-20,2023-02-23,319,A,2,1.78,2.64,0,2.64,189,130,82
PRO_GRA_728,Grapes,Fruits,Cloudy,Winter,2023-02-12,2023-02-25,49,B,11,1.28,1.85,0,1.85,34,15,3
PRO_BER_379,Berries,Fruits,Sunny,Winter,2023-06-14,2023-07-04,480,A,19,3.19,4.82,0,4.82,480,0,46
PRO_BER_851,Berries,Fruits,Snowy,Winter,2023-07-26,2023-08-08,380,B,13,1.91,3.89,0,3.89,380,0,44
PRO_LET_104,Lettuce,Vegetables,Snowy,Winter,2024-04-20,2024-04-30,158,A,10,3.34,6.17,0,6.17,158,0,20
PRO_TOM_880,Tomatoes,Fruits,Sunny,Winter,2024-05-20,2024-06-05,348,A,15,3.94,7,0,7,348,0,42
PRO_TOM_133,Tomatoes,Fruits,Snowy,Winter,2024-01-06,2024-01-12,141,C,3,2.54,5.68,0.36,3.64,100,41,27
PRO_LET_803,Lettuce,Vegetables,Cloudy,Winter,2024-01-20,2024-02-07,289,A,18,0.73,1.48,0,1.48,289,0,16
PRO_BAN_153,Bananas,Fruits,Cloudy,Winter,2024-03-03,2024-03-13,434,B,9,1.68,4.03,0,4.03,303,131,50
PRO_APP_274,Apples,Fruits,Snowy,Winter,2023-06-29,2023-07-09,454,B,8,0.93,1.53,0,1.53,317,137,93
PRO_LET_972,Lettuce,Vegetables,Sunny,Spring,2024-02-01,2024-02-13,112,A,10,2.26,5.3,0,5.3,112,0,15
PRO_GRA_447,Grapes,Fruits,Sunny,Spring,2023-06-27,2023-07-01,414,A,3,1.65,2.37,0,2.37,414,0,151
PRO_BER_446,Berries,Fruits,Sunny,Spring,2024-01-08,2024-01-14,107,B,5,2.42,5.17,0,5.17,87,20,22
PRO_TOM_823,Tomatoes,Fruits,Sunny,Spring,2024-12-03,2024-12-17,358,A,12,3.43,6.55,0,6.55,250,108,27
PRO_LET_191,Lettuce,Vegetables,Rainy,Spring,2024-01-30,2024-02-07,53,C,8,2.28,3.48,0.21,2.75,37,16,5
PRO_BAN_264,Bananas,Fruits,Rainy,Spring,2023-07-12,2023-07-17,61,A,4,2.87,6.38,0,6.38,61,0,22
PRO_LET_202,Lettuce,Vegetables,Sunny,Spring,2024-01-01,2024-01-05,394,B,1,3.67,5.27,0.28,3.79,105,289,96
PRO_GRA_939,Grapes,Fruits,Sunny,Spring,2024-12-27,2025-01-08,461,B,12,1.2,2.45,0,2.45,441,20,41
PRO_BAN_853,Bananas,Fruits,Sunny,Spring,2024-05-09,2024-05-14,435,A,5,0.91,1.96,0,1.96,435,0,160
PRO_AVO_513,Avocados,Fruits,Rainy,Spring,2023-06-06,2023-06-09,309,A,2,5.28,7.65,0,7.65,303,6,204
PRO_BAN_217,Bananas,Fruits,Cloudy,Spring,2024-01-24,2024-02-12,418,C,18,3.44,7.58,0.17,6.29,292,126,30
PRO_BAN_523,Bananas,Fruits,Sunny,Spring,2023-05-27,2023-06-03,71,B,7,0.64,1.51,0,1.51,71,0,17
PRO_TOM_160,Tomatoes,Fruits,Sunny,Spring,2023-03-24,2023-04-10,278,A,17,0.68,1.16,0,1.16,235,43,17
PRO_LET_382,Lettuce,Vegetables,Cloudy,Spring,2024-02-13,2024-02-26,483,A,13,2.77,6.47,0,6.47,279,204,27
PRO_TOM_487,Tomatoes,Fruits,Cloudy,Spring,2023-10-22,2023-11-10,488,A,18,1.25,2.05,0,2.05,341,147,28
PRO_AVO_148,Avocados,Fruits,Cloudy,Spring,2023-08-01,2023-08-08,410,A,5,3.57,6.31,0,6.31,410,0,127
PRO_BAN_475,Bananas,Fruits,Cloudy,Spring,2024-12-07,2024-12-20,184,A,11,3.74,5.42,0,5.42,184,0,17
PRO_TOM_432,Tomatoes,Fruits,Cloudy,Spring,2023-03-31,2023-04-03,488,B,1,1.46,2.16,0.29,1.53,285,203,199
PRO_APP_254,Apples,Fruits,Sunny,Spring,2023-02-25,2023-03-01,336,B,1,0.77,1.45,0.42,0.84,175,161,98
PRO_LET_234,Lettuce,Vegetables,Rainy,Spring,2023-06-15,2023-06-27,91,B,10,3.79,5.84,0,5.84,91,0,16
PRO_LET_657,Lettuce,Vegetables,Rainy,Spring,2024-05-19,2024-06-01,100,B,12,2.87,4.95,0,4.95,100,0,10
PRO_APP_170,Apples,Fruits,Cloudy,Spring,2023-10-20,2023-11-01,50,A,12,2.61,5.75,0,5.75,9,41,1
PRO_BAN_876,Bananas,Fruits,Rainy,Spring,2024-06-21,2024-06-28,37,C,6,4.22,7.14,0.22,5.57,37,0,6
PRO_AVO_425,Avocados,Fruits,Sunny,Spring,2024-04-12,2024-04-27,158,A,15,0.88,1.84,0,1.84,136,22,8
PRO_AVO_219,Avocados,Fruits,Sunny,Spring,2023-12-31,2024-01-14,201,C,13,1.19,2.3,0.17,1.91,201,0,18
PRO_GRA_406,Grapes,Fruits,Cloudy,Spring,2024-06-04,2024-06-25,114,B,20,4.11,5.99,0,5.99,79,35,9
PRO_BAN_955,Bananas,Fruits,Rainy,Spring,2023-02-03,2023-02-07,288,C,4,2.95,5.64,0.22,4.4,288,0,90
PRO_AVO_494,Avocados,Fruits,Sunny,Spring,2023-08-03,2023-08-17,479,B,12,2.46,5.67,0,5.67,479,0,60
PRO_APP_840,Apples,Fruits,Sunny,Spring,2023-02-17,2023-02-22,369,B,5,1.79,3.35,0,3.35,369,0,107
PRO_BER_114,Berries,Fruits,Sunny,Spring,2024-12-05,2024-12-08,232,C,1,1.12,2.38,0.25,1.78,143,89,93
PRO_BAN_192,Bananas,Fruits,Cloudy,Spring,2023-01-29,2023-02-04,209,B,5,0.77,1.32,0,1.32,209,0,45
PRO_LET_378,Lettuce,Vegetables,Cloudy,Spring,2023-01-17,2023-01-26,70,B,9,2.05,4.83,0,4.83,49,21,7
PRO_AVO_643,Avocados,Fruits,Cloudy,Spring,2024-01-26,2024-02-07,448,B,9,2.02,3.39,0,3.39,373,75,38
PRO_BER_787,Berries,Fruits,Cloudy,Spring,2023-06-04,2023-06-06,389,A,0,4.39,6.85,0.44,3.84,389,0,321
PRO_BER_192,Berries,Fruits,Cloudy,Spring,2023-03-13,2023-03-17,302,B,2,2.27,4.44,0.19,3.6,208,94,78
PRO_APP_768,Apples,Fruits,Cloudy,Spring,2023-03-29,2023-04-14,261,C,13,3,4.75,0.15,4.04,183,78,15
PRO_GRA_950,Grapes,Fruits,Cloudy,Spring,2023-05-27,2023-06-14,82,B,16,1.29,2.56,0,2.56,57,25,7
PRO_TOM_365,Tomatoes,Fruits,Sunny,Spring,2024-07-29,2024-08-12,469,B,11,1.71,2.6,0,2.6,328,141,43
PRO_TOM_307,Tomatoes,Fruits,Sunny,Spring,2024-02-01,2024-02-15,79,C,14,1.09,1.99,0.18,1.63,79,0,6
PRO_AVO_874,Avocados,Fruits,Sunny,Spring,2023-11-14,2023-11-20,53,B,4,2.17,3.36,0,3.36,26,27,6
PRO_APP_347,Apples,Fruits,Sunny,Spring,2023-07-31,2023-08-07,269,A,6,2,4.66,0,4.66,269,0,75
PRO_BER_520,Berries,Fruits,Sunny,Spring,2024-08-07,2024-08-18,357,A,9,4.7,7.82,0,7.82,357,0,42
PRO_TOM_382,Tomatoes,Fruits,Rainy,Spring,2024-03-01,2024-03-19,292,B,18,1.09,1.86,0,1.86,194,98,13
PRO_APP_695,Apples,Fruits,Rainy,Spring,2023-08-26,2023-08-29,260,B,3,3.6,5.53,0,5.53,260,0,238
PRO_GRA_223,Grapes,Fruits,Rainy,Spring,2024-06-08,2024-06-25,124,B,14,2.86,6.82,0,6.82,124,0,17
PRO_BAN_278,Bananas,Fruits,Rainy,Spring,2023-07-11,2023-07-14,194,C,3,3.22,5.71,0.23,4.4,194,0,115
PRO_TOM_899,Tomatoes,Fruits,Rainy,Spring,2024-05-23,2024-06-02,500,B,9,1.17,1.71,0,1.71,350,150,81
PRO_APP_656,Apples,Fruits,Rainy,Spring,2023-08-19,2023-08-31,162,A,12,0.89,1.86,0,1.86,113,49,20
PRO_TOM_342,Tomatoes,Fruits,Cloudy,Spring,2024-01-16,2024-01-22,175,B,3,1.48,3.3,0,3.3,105,70,39
PRO_GRA_849,Grapes,Fruits,Rainy,Spring,2023-10-22,2023-10-28,353,B,4,1.41,2.37,0,2.37,321,32,91
PRO_LET_438,Lettuce,Vegetables,Sunny,Spring,2023-11-11,2023-11-25,361,B,13,4.42,7.47,0,7.47,361,0,47
PRO_BAN_815,Bananas,Fruits,Sunny,Spring,2023-06-01,2023-06-05,345,B,3,0.69,1.69,0,1.69,317,28,136
PRO_TOM_810,Tomatoes,Fruits,Cloudy,Spring,2023-12-30,2024-01-07,433,A,6,3.42,7.13,0,7.13,433,0,82
PRO_BER_332,Berries,Fruits,Cloudy,Spring,2024-08-06,2024-08-16,86,A,10,2.86,4.58,0,4.58,86,0,25
PRO_TOM_311,Tomatoes,Fruits,Sunny,Spring,2023-02-22,2023-02-25,191,A,0,3.46,5.26,0.41,3.1,177,14,87
PRO_APP_761,Apples,Fruits,Sunny,Spring,2023-03-18,2023-03-25,433,C,4,1.29,2.16,0.2,1.73,403,30,83
PRO_APP_494,Apples,Fruits,Sunny,Spring,2023-09-26,2023-10-13,21,A,14,1.11,2.35,0,2.35,0,21,0
PRO_TOM_459,Tomatoes,Fruits,Sunny,Spring,2023-11-19,2023-12-02,484,B,12,1.64,2.65,0,2.65,347,137,36
PRO_GRA_377,Grapes,Fruits,Sunny,Spring,2024-07-05,2024-07-14,428,B,9,1.44,2.69,0,2.69,428,0,72
PRO_AVO_873,Avocados,Fruits,Sunny,Spring,2023-06-26,2023-07-11,269,C,14,1.82,3.41,0.22,2.66,269,0,33
PRO_GRA_755,Grapes,Fruits,Sunny,Spring,2023-12-14,2023-12-29,447,A,15,4.14,7.45,0,7.45,282,165,23
PRO_AVO_349,Avocados,Fruits,Cloudy,Spring,2024-06-16,2024-06-21,12,B,5,1.68,3.83,0,3.83,12,0,7
PRO_BAN_660,Bananas,Fruits,Cloudy,Spring,2024-12-08,2024-12-13,463,B,3,4.34,7.44,0,7.44,328,135,112
PRO_AVO_267,Avocados,Fruits,Sunny,Spring,2023-08-07,2023-08-12,91,B,4,1.35,2.6,0,2.6,91,0,28
PRO_AVO_486,Avocados,Fruits,Sunny,Spring,2024-05-22,2024-06-09,390,B,18,1.83,2.64,0,2.64,390,0,30
PRO_LET_893,Lettuce,Vegetables,Sunny,Spring,2024-12-30,2025-01-02,423,B,1,2.07,3.72,0.38,2.31,213,210,129
PRO_APP_958,Apples,Fruits,Sunny,Spring,2023-01-29,2023-02-07,151,C,6,3.36,5.47,0.25,4.1,151,0,25
PRO_TOM_602,Tomatoes,Fruits,Sunny,Spring,2023-07-07,2023-07-13,390,C,4,5.13,7.46,0.18,6.12,273,117,81
PRO_GRA_705,Grapes,Fruits,Sunny,Spring,2023-05-14,2023-05-26,98,B,9,2.02,4.42,0,4.42,98,0,20
PRO_APP_851,Apples,Fruits,Rainy,Spring,2023-10-16,2023-10-29,360,A,13,3.58,7.31,0,7.31,157,203,17
PRO_APP_954,Apples,Fruits,Rainy,Spring,2024-09-26,2024-09-29,324,A,2,2.97,6.07,0,6.07,150,174,95
PRO_AVO_893,Avocados,Fruits,Sunny,Spring,2024-11-29,2024-12-13,420,A,14,0.58,1.42,0,1.42,326,94,26
PRO_APP_862,Apples,Fruits,Sunny,Spring,2023-07-09,2023-07-18,401,C,9,3.14,6.2,0.16,5.21,280,121,87
PRO_BER_452,Berries,Fruits,Cloudy,Spring,2023-04-09,2023-04-29,106,C,17,3.21,4.74,0.24,3.6,106,0,12
PRO_BAN_777,Bananas,Fruits,Cloudy,Spring,2023-10-07,2023-10-18,181,B,10,1.27,2.28,0,2.28,181,0,24
PRO_TOM_162,Tomatoes,Fruits,Cloudy,Spring,2023-01-10,2023-01-22,464,A,9,3.18,6.14,0,6.14,316,148,31
PRO_APP_522,Apples,Fruits,Rainy,Spring,2024-06-15,2024-07-02,115,B,15,2.87,5.23,0,5.23,80,35,7
PRO_BER_203,Berries,Fruits,Rainy,Spring,2024-07-18,2024-07-31,281,B,13,2.55,5.02,0,5.02,196,85,26
PRO_BER_788,Berries,Fruits,Cloudy,Spring,2023-05-07,2023-05-11,124,B,3,0.76,1.39,0,1.39,124,0,63
PRO_AVO_366,Avocados,Fruits,Cloudy,Spring,2023-03-27,2023-04-01,488,B,3,2.98,6.75,0,6.75,488,0,134
PRO_BER_981,Berries,Fruits,Cloudy,Spring,2023-07-14,2023-07-27,107,C,12,1.08,2.02,0.25,1.52,107,0,8
PRO_TOM_486,Tomatoes,Fruits,Cloudy,Spring,2023-07-25,2023-08-04,106,A,8,0.73,1.22,0,1.22,71,35,12
PRO_GRA_266,Grapes,Fruits,Rainy,Spring,2023-06-24,2023-06-30,374,B,5,4.66,7.87,0,7.87,374,0,90
PRO_AVO_676,Avocados,Fruits,Rainy,Spring,2024-12-02,2024-12-22,119,B,17,4.32,7.21,0,7.21,86,33,4
PRO_LET_825,Lettuce,Vegetables,Rainy,Spring,2023-01-24,2023-02-05,450,C,10,3.54,6.07,0.15,5.16,315,135,33
PRO_GRA_918,Grapes,Fruits,Rainy,Spring,2023-05-30,2023-06-03,314,A,3,2.44,3.98,0,3.98,314,0,152
PRO_BAN_307,Bananas,Fruits,Rainy,Spring,2023-10-17,2023-11-06,344,B,20,2.35,5.65,0,5.65,344,0,20
PRO_AVO_192,Avocados,Fruits,Cloudy,Spring,2024-11-17,2024-11-25,123,B,7,2.13,3.09,0,3.09,123,0,28
PRO_GRA_355,Grapes,Fruits,Rainy,Spring,2023-05-17,2023-05-21,116,A,1,3.77,6.41,0.32,4.36,26,90,19
PRO_AVO_760,Avocados,Fruits,Rainy,Spring,2024-10-08,2024-10-15,230,A,6,1.37,2.37,0,2.37,230,0,41
PRO_AVO_740,Avocados,Fruits,Rainy,Spring,2023-07-07,2023-07-16,495,B,7,2.82,5.62,0,5.62,346,149,81
PRO_GRA_657,Grapes,Fruits,Sunny,Spring,2023-06-30,2023-07-04,50,A,4,2.37,4.42,0,4.42,50,0,22
PRO_GRA_352,Grapes,Fruits,Sunny,Spring,2023-11-09,2023-11-20,300,A,9,4.85,7.77,0,7.77,263,37,33
PRO_AVO_774,Avocados,Fruits,Rainy,Spring,2023-08-24,2023-09-02,323,B,9,3.86,6.83,0,6.83,323,0,49
PRO_LET_120,Lettuce,Vegetables,Rainy,Spring,2024-05-31,2024-06-04,95,B,2,5.38,7.85,0,7.85,54,41,30
PRO_AVO_898,Avocados,Fruits,Sunny,Spring,2024-10-07,2024-10-17,161,A,9,1.13,1.64,0,1.64,124,37,17
PRO_APP_594,Apples,Fruits,Sunny,Spring,2023-05-22,2023-06-01,37,A,8,2.35,5.31,0,5.31,25,12,4
PRO_APP_215,Apples,Fruits,Sunny,Spring,2023-06-13,2023-06-22,185,B,8,0.95,1.64,0,1.64,129,56,28
PRO_TOM_196,Tomatoes,Fruits,Cloudy,Spring,2024-12-02,2024-12-21,164,C,16,4.25,6.62,0.15,5.63,114,50,9
PRO_APP_460,Apples,Fruits,Cloudy,Spring,2024-08-17,2024-09-04,409,C,18,2.02,3.57,0.2,2.86,286,123,46
PRO_BER_645,Berries,Fruits,Cloudy,Spring,2023-04-01,2023-04-17,234,B,15,2.65,5.14,0,5.14,132,102,7
PRO_TOM_773,Tomatoes,Fruits,Rainy,Spring,2024-03-21,2024-03-25,303,A,3,2.75,4.28,0,4.28,213,90,72
PRO_LET_874,Lettuce,Vegetables,Rainy,Spring,2024-04-11,2024-04-26,338,C,13,3.22,5.74,0.22,4.48,236,102,22
PRO_AVO_301,Avocados,Fruits,Rainy,Spring,2023-09-21,2023-09-27,482,B,5,1.41,2.22,0,2.22,284,198,79
PRO_APP_471,Apples,Fruits,Sunny,Spring,2024-02-07,2024-02-19,62,B,12,0.73,1.49,0,1.49,43,19,4
PRO_BER_640,Berries,Fruits,Sunny,Spring,2024-07-28,2024-08-10,133,A,13,1.24,2.13,0,2.13,133,0,21
PRO_AVO_935,Avocados,Fruits,Rainy,Spring,2024-01-10,2024-01-16,397,B,4,3.65,6.32,0,6.32,386,11,78
PRO_TOM_929,Tomatoes,Fruits,Sunny,Spring,2023-06-20,2023-06-22,25,A,0,1.08,2.19,0.56,0.96,25,0,22
PRO_APP_114,Apples,Fruits,Sunny,Spring,2023-09-07,2023-09-18,125,B,9,2.91,5.24,0,5.24,125,0,15
PRO_GRA_122,Grapes,Fruits,Sunny,Spring,2023-06-01,2023-06-04,174,B,2,1.02,2.3,0,2.3,163,11,69
PRO_BER_259,Berries,Fruits,Sunny,Spring,2023-04-26,2023-04-30,397,B,3,0.52,1.05,0,1.05,290,107,81
PRO_TOM_350,Tomatoes,Fruits,Sunny,Spring,2023-05-15,2023-05-20,311,A,2,1.23,2.85,0.22,2.22,246,65,104
PRO_AVO_686,Avocados,Fruits,Sunny,Spring,2023-12-02,2023-12-10,271,C,6,3.01,7.14,0.18,5.85,189,82,37
PRO_TOM_338,Tomatoes,Fruits,Sunny,Spring,2023-04-10,2023-04-19,252,A,8,3.72,7.35,0,7.35,252,0,25
PRO_AVO_990,Avocados,Fruits,Cloudy,Spring,2024-04-26,2024-04-29,424,B,3,1.53,2.31,0,2.31,424,0,181
PRO_LET_299,Lettuce,Vegetables,Cloudy,Spring,2023-05-27,2023-06-09,194,C,13,1.92,3.31,0.18,2.71,194,0,29
PRO_LET_616,Lettuce,Vegetables,Sunny,Spring,2024-04-27,2024-04-29,473,B,2,3.45,5.35,0,5.35,473,0,258
PRO_BER_284,Berries,Fruits,Sunny,Spring,2023-05-07,2023-05-27,142,C,18,1.85,4.5,0.22,3.51,142,0,10
PRO_AVO_624,Avocados,Fruits,Sunny,Spring,2024-01-16,2024-01-29,369,B,12,2.67,5.07,0,5.07,313,56,30
PRO_BER_317,Berries,Fruits,Cloudy,Spring,2023-10-08,2023-10-13,218,A,2,3.51,7.16,0.1,6.44,142,76,61
PRO_TOM_272,Tomatoes,Fruits,Sunny,Spring,2023-04-03,2023-04-12,466,A,8,1.6,2.53,0,2.53,466,0,68
PRO_BAN_743,Bananas,Fruits,Rainy,Spring,2023-08-06,2023-08-17,467,B,10,1.51,3,0,3,326,141,73
PRO_TOM_426,Tomatoes,Fruits,Sunny,Spring,2023-01-09,2023-01-24,247,B,15,3.11,7.09,0,7.09,120,127,11
PRO_TOM_999,Tomatoes,Fruits,Sunny,Spring,2024-10-21,2024-10-25,115,B,2,2.64,3.81,0.22,2.97,109,6,33
PRO_LET_993,Lettuce,Vegetables,Rainy,Spring,2024-10-24,2024-11-06,204,A,11,3.48,5.65,0,5.65,103,101,11
PRO_APP_442,Apples,Fruits,Rainy,Spring,2024-08-22,2024-08-27,49,A,2,2.47,4.69,0.24,3.56,34,15,14
PRO_APP_905,Apples,Fruits,Rainy,Spring,2023-09-12,2023-09-26,467,B,11,3.44,6.24,0,6.24,467,0,45
PRO_APP_868,Apples,Fruits,Rainy,Spring,2024-10-28,2024-11-02,89,C,3,2.25,4.98,0.23,3.83,89,0,28
PRO_GRA_515,Grapes,Fruits,Sunny,Spring,2023-08-21,2023-09-03,211,B,10,2.31,5.59,0,5.59,195,16,25
PRO_AVO_883,Avocados,Fruits,Sunny,Spring,2024-08-10,2024-08-19,146,C,9,3.42,5.15,0.18,4.22,102,44,26
PRO_BAN_965,Bananas,Fruits,Cloudy,Spring,2023-10-04,2023-10-14,258,A,7,2.13,4.32,0,4.32,179,79,30
PRO_TOM_682,Tomatoes,Fruits,Cloudy,Spring,2024-05-14,2024-05-21,441,B,7,2.6,6.46,0,6.46,441,0,93
PRO_BAN_961,Bananas,Fruits,Cloudy,Spring,2024-06-22,2024-07-07,170,B,13,2.59,4.18,0,4.18,170,0,18
PRO_BER_694,Berries,Fruits,Rainy,Spring,2023-05-22,2023-06-02,384,A,11,0.99,1.65,0,1.65,384,0,55
PRO_AVO_978,Avocados,Fruits,Rainy,Spring,2024-07-06,2024-07-15,438,B,9,2.47,4.33,0,4.33,438,0,78
PRO_GRA_906,Grapes,Fruits,Cloudy,Spring,2024-08-15,2024-08-27,159,C,9,1.21,2.88,0.16,2.42,159,0,18
PRO_TOM_448,Tomatoes,Fruits,Cloudy,Spring,2024-09-19,2024-10-01,178,C,9,3.85,7.16,0.17,5.94,124,54,20
PRO_APP_178,Apples,Fruits,Rainy,Spring,2023-02-28,2023-03-13,203,B,11,5.2,7.86,0,7.86,142,61,12
PRO_LET_996,Lettuce,Vegetables,Sunny,Spring,2023-04-14,2023-04-18,37,A,4,4.13,6.27,0,6.27,15,22,4
PRO_LET_196,Lettuce,Vegetables,Rainy,Spring,2024-10-15,2024-11-01,129,B,16,3.87,7.19,0,7.19,100,29,6
PRO_LET_655,Lettuce,Vegetables,Rainy,Spring,2023-01-29,2023-02-08,175,C,7,0.51,1.23,0.22,0.96,153,22,14
PRO_AVO_973,Avocados,Fruits,Cloudy,Spring,2024-09-19,2024-09-25,453,C,5,2.26,5.5,0.22,4.29,451,2,63
PRO_TOM_545,Tomatoes,Fruits,Sunny,Spring,2024-03-16,2024-03-26,267,B,10,1.34,1.95,0,1.95,186,81,41
PRO_LET_997,Lettuce,Vegetables,Sunny,Spring,2023-09-29,2023-10-07,419,A,5,2.55,4.27,0,4.27,371,48,71
PRO_GRA_184,Grapes,Fruits,Cloudy,Spring,2024-04-21,2024-05-02,69,B,9,1.85,4.02,0,4.02,53,16,6
PRO_BER_322,Berries,Fruits,Cloudy,Spring,2023-02-25,2023-03-06,354,A,7,3.76,7.77,0,7.77,354,0,47
PRO_LET_860,Lettuce,Vegetables,Cloudy,Spring,2023-06-25,2023-07-02,232,B,4,5.43,7.9,0,7.9,232,0,54
PRO_GRA_706,Grapes,Fruits,Cloudy,Spring,2024-10-04,2024-10-14,50,B,10,3.56,5.95,0,5.95,29,21,3
PRO_AVO_207,Avocados,Fruits,Sunny,Spring,2024-05-05,2024-05-23,138,A,17,4.12,7.81,0,7.81,138,0,21
PRO_BAN_240,Bananas,Fruits,Sunny,Spring,2024-12-17,2025-01-05,74,B,17,2.24,4.06,0,4.06,74,0,6
PRO_BER_622,Berries,Fruits,Sunny,Spring,2024-08-01,2024-08-15,483,B,12,1.56,2.52,0,2.52,483,0,46
PRO_GRA_417,Grapes,Fruits,Sunny,Spring,2024-12-10,2024-12-27,31,B,17,4.6,6.71,0,6.71,0,31,0
PRO_BER_374,Berries,Fruits,Rainy,Spring,2024-05-22,2024-06-01,433,A,10,3.68,6.26,0,6.26,433,0,63
PRO_APP_124,Apples,Fruits,Cloudy,Spring,2024-08-17,2024-08-22,138,C,5,3.17,5.65,0.23,4.35,138,0,54
PRO_AVO_912,Avocados,Fruits,Cloudy,Spring,2024-07-21,2024-07-30,418,B,6,1.43,3.15,0,3.15,418,0,81
PRO_BAN_227,Bananas,Fruits,Rainy,Spring,2023-08-31,2023-09-03,385,A,0,1.8,3.15,0.7,0.94,385,0,226
PRO_TOM_890,Tomatoes,Fruits,Cloudy,Spring,2024-04-18,2024-04-24,437,A,6,1.3,3.15,0,3.15,437,0,81
PRO_AVO_976,Avocados,Fruits,Rainy,Spring,2023-04-25,2023-05-05,403,A,7,0.49,1.15,0,1.15,387,16,56
PRO_TOM_832,Tomatoes,Fruits,Cloudy,Spring,2023-07-26,2023-08-10,473,B,12,1.5,3.03,0,3.03,286,187,31
PRO_LET_695,Lettuce,Vegetables,Cloudy,Spring,2023-02-09,2023-02-20,127,A,9,2.46,5.53,0,5.53,37,90,5
PRO_AVO_490,Avocados,Fruits,Rainy,Spring,2023-12-13,2023-12-26,405,C,11,1.97,3.82,0.21,3.02,398,7,30
PRO_APP_118,Apples,Fruits,Cloudy,Spring,2023-06-23,2023-07-07,264,C,14,0.66,1.16,0.23,0.89,264,0,26
PRO_TOM_675,Tomatoes,Fruits,Cloudy,Spring,2023-07-16,2023-07-27,169,C,11,3.47,6.84,0.23,5.27,169,0,18
PRO_AVO_306,Avocados,Fruits,Cloudy,Spring,2023-11-21,2023-12-09,34,B,17,2.66,5.06,0,5.06,0,34,0
PRO_LET_445,Lettuce,Vegetables,Cloudy,Spring,2024-08-27,2024-09-08,278,A,10,4.27,6.44,0,6.44,204,74,22
